subject,culture,demog_question,demog_response
SS1651840989750,CN,abroadexp,否
SS1651840989750,CN,overseaexpnum,一段国际经历
SS1651840989750,CN,firstlanguage,不是
SS1651840989750,CN,monolingual,是，我是多语者
SS1651840989750,CN,targetlanguage,能
SS1651840989750,CN,lang_sp,10
SS1651840989750,CN,lang_ud,10
SS1651840989750,CN,subjectiveses,7
SS1651840989750,CN,currentcollege,是
SS1651840989750,CN,selfeducation,四年/五年制大学本科学位
SS1651840989750,CN,stem_or_not,是
SS1651840989750,CN,which_regions,NA
SS1651842824466,CN,zipcode,7440
SS1651842824466,CN,resimobinum,3
SS1651842824466,CN,abroadexp,否
SS1651842824466,CN,overseaexpnum,没有国际经历
SS1651842824466,CN,firstlanguage,是
SS1651842824466,CN,monolingual,是，我是多语者
SS1651842824466,CN,targetlanguage,能
SS1651842824466,CN,lang_sp,8
SS1651842824466,CN,lang_ud,5
SS1651842824466,CN,subjectiveses,4
SS1651842824466,CN,currentcollege,是
SS1651842824466,CN,selfeducation,四年/五年制大学本科学位
SS1651842824466,CN,stem_or_not,是
SS1651842824466,CN,which_regions,NA
SS1651844131204,CN,zipcode,7101
SS1651844131204,CN,resimobinum,2
SS1651844131204,CN,abroadexp,否
SS1651844131204,CN,overseaexpnum,没有国际经历
SS1651844131204,CN,firstlanguage,是
SS1651844131204,CN,monolingual,不，我只说中文
SS1651844131204,CN,targetlanguage,能
SS1651844131204,CN,lang_sp,3
SS1651844131204,CN,lang_ud,5
SS1651844131204,CN,subjectiveses,2
SS1651844131204,CN,currentcollege,是
SS1651844131204,CN,selfeducation,四年/五年制大学本科学位
SS1651844131204,CN,stem_or_not,是
SS1651844131204,CN,which_regions,NA
SS1651845522237,CN,zipcode,5410
SS1651845522237,CN,resimobinum,5
SS1651845522237,CN,abroadexp,否
SS1651845522237,CN,overseaexpnum,没有国际经历
SS1651845522237,CN,firstlanguage,是
SS1651845522237,CN,monolingual,不，我只说中文
SS1651845522237,CN,targetlanguage,能
SS1651845522237,CN,lang_sp,4
SS1651845522237,CN,lang_ud,2
SS1651845522237,CN,subjectiveses,3
SS1651845522237,CN,currentcollege,是
SS1651845522237,CN,selfeducation,四年/五年制大学本科学位
SS1651845522237,CN,stem_or_not,是
SS1651845522237,CN,which_regions,NA
SS1651845673245,CN,zipcode,2100
SS1651845673245,CN,resimobinum,2
SS1651845673245,CN,abroadexp,否
SS1651845673245,CN,overseaexpnum,没有国际经历
SS1651845673245,CN,firstlanguage,是
SS1651845673245,CN,monolingual,不，我只说中文
SS1651845673245,CN,targetlanguage,能
SS1651845673245,CN,lang_sp,3
SS1651845673245,CN,lang_ud,6
SS1651845673245,CN,subjectiveses,3
SS1651845673245,CN,currentcollege,是
SS1651845673245,CN,selfeducation,四年/五年制大学本科学位
SS1651845673245,CN,stem_or_not,否
SS1651845673245,CN,which_regions,NA
SS1651847391324,CN,zipcode,
SS1651847391324,CN,resimobinum,2
SS1651847391324,CN,abroadexp,否
SS1651847391324,CN,overseaexpnum,没有国际经历
SS1651847391324,CN,firstlanguage,是
SS1651847391324,CN,monolingual,不，我只说中文
SS1651847391324,CN,targetlanguage,不能
SS1651847391324,CN,lang_sp,NA
SS1651847391324,CN,lang_ud,NA
SS1651847391324,CN,subjectiveses,2
SS1651847391324,CN,currentcollege,否
SS1651847391324,CN,selfeducation,普通高中或职业高中毕业/高中等级学历
SS1651847391324,CN,stem_or_not,否
SS1651847391324,CN,which_regions,NA
SS1651849043017,CN,zipcode,1000
SS1651849043017,CN,resimobinum,1
SS1651849043017,CN,abroadexp,否
SS1651849043017,CN,overseaexpnum,一段国际经历
SS1651849043017,CN,firstlanguage,是
SS1651849043017,CN,monolingual,不，我只说中文
SS1651849043017,CN,targetlanguage,能
SS1651849043017,CN,lang_sp,7
SS1651849043017,CN,lang_ud,8
SS1651849043017,CN,subjectiveses,6
SS1651849043017,CN,currentcollege,是
SS1651849043017,CN,selfeducation,四年/五年制大学本科学位
SS1651849043017,CN,stem_or_not,是
SS1651849043017,CN,which_regions,NA
SS1651890985414,CN,zipcode,无
SS1651890985414,CN,resimobinum,1
SS1651890985414,CN,abroadexp,否
SS1651890985414,CN,overseaexpnum,没有国际经历
SS1651890985414,CN,firstlanguage,是
SS1651890985414,CN,monolingual,不，我只说中文
SS1651890985414,CN,targetlanguage,能
SS1651890985414,CN,lang_sp,6
SS1651890985414,CN,lang_ud,6
SS1651890985414,CN,subjectiveses,7
SS1651890985414,CN,currentcollege,是
SS1651890985414,CN,selfeducation,四年/五年制大学本科学位
SS1651890985414,CN,stem_or_not,是
SS1651890985414,CN,which_regions,NA
SS1651891187280,CN,zipcode,4500
SS1651891187280,CN,resimobinum,4
SS1651891187280,CN,abroadexp,否
SS1651891187280,CN,overseaexpnum,没有国际经历
SS1651891187280,CN,firstlanguage,是
SS1651891187280,CN,monolingual,不，我只说中文
SS1651891187280,CN,targetlanguage,能
SS1651891187280,CN,lang_sp,5
SS1651891187280,CN,lang_ud,5
SS1651891187280,CN,subjectiveses,5
SS1651891187280,CN,currentcollege,是
SS1651891187280,CN,selfeducation,四年/五年制大学本科学位
SS1651891187280,CN,stem_or_not,否
SS1651891187280,CN,which_regions,NA
SS1651897042062,CN,zipcode,430000
SS1651897042062,CN,resimobinum,4
SS1651897042062,CN,abroadexp,否
SS1651897042062,CN,overseaexpnum,没有国际经历
SS1651897042062,CN,firstlanguage,是
SS1651897042062,CN,monolingual,不，我只说中文
SS1651897042062,CN,targetlanguage,能
SS1651897042062,CN,lang_sp,3
SS1651897042062,CN,lang_ud,5
SS1651897042062,CN,subjectiveses,6
SS1651897042062,CN,currentcollege,是
SS1651897042062,CN,selfeducation,四年/五年制大学本科学位
SS1651897042062,CN,stem_or_not,否
SS1651897042062,CN,which_regions,NA
SS1651901964830,CN,zipcode,
SS1651901964830,CN,resimobinum,0
SS1651901964830,CN,abroadexp,否
SS1651901964830,CN,overseaexpnum,没有国际经历
SS1651901964830,CN,firstlanguage,是
SS1651901964830,CN,monolingual,不，我只说中文
SS1651901964830,CN,targetlanguage,能
SS1651901964830,CN,lang_sp,4
SS1651901964830,CN,lang_ud,5
SS1651901964830,CN,subjectiveses,5
SS1651901964830,CN,currentcollege,是
SS1651901964830,CN,selfeducation,四年/五年制大学本科学位
SS1651901964830,CN,stem_or_not,是
SS1651901964830,CN,which_regions,NA
SS1651905218784,CN,zipcode,5106
SS1651905218784,CN,resimobinum,5
SS1651905218784,CN,abroadexp,否
SS1651905218784,CN,overseaexpnum,没有国际经历
SS1651905218784,CN,firstlanguage,是
SS1651905218784,CN,monolingual,不，我只说中文
SS1651905218784,CN,targetlanguage,能
SS1651905218784,CN,lang_sp,6
SS1651905218784,CN,lang_ud,5
SS1651905218784,CN,subjectiveses,5
SS1651905218784,CN,currentcollege,是
SS1651905218784,CN,selfeducation,四年/五年制大学本科学位
SS1651905218784,CN,stem_or_not,否
SS1651905218784,CN,which_regions,NA
SS1651906129454,CN,zipcode,0546
SS1651906129454,CN,resimobinum,2
SS1651906129454,CN,abroadexp,否
SS1651906129454,CN,overseaexpnum,没有国际经历
SS1651906129454,CN,firstlanguage,是
SS1651906129454,CN,monolingual,不，我只说中文
SS1651906129454,CN,targetlanguage,能
SS1651906129454,CN,lang_sp,7
SS1651906129454,CN,lang_ud,7
SS1651906129454,CN,subjectiveses,4
SS1651906129454,CN,currentcollege,是
SS1651906129454,CN,selfeducation,四年/五年制大学本科学位
SS1651906129454,CN,stem_or_not,是
SS1651906129454,CN,which_regions,NA
SS1651906568569,CN,zipcode,0564
SS1651906568569,CN,resimobinum,2
SS1651906568569,CN,abroadexp,否
SS1651906568569,CN,overseaexpnum,没有国际经历
SS1651906568569,CN,firstlanguage,是
SS1651906568569,CN,monolingual,不，我只说中文
SS1651906568569,CN,targetlanguage,能
SS1651906568569,CN,lang_sp,3
SS1651906568569,CN,lang_ud,5
SS1651906568569,CN,subjectiveses,6
SS1651906568569,CN,currentcollege,是
SS1651906568569,CN,selfeducation,四年/五年制大学本科学位
SS1651906568569,CN,stem_or_not,是
SS1651906568569,CN,which_regions,NA
SS1651906591158,CN,zipcode,3300
SS1651906591158,CN,resimobinum,3
SS1651906591158,CN,abroadexp,否
SS1651906591158,CN,overseaexpnum,没有国际经历
SS1651906591158,CN,firstlanguage,是
SS1651906591158,CN,monolingual,不，我只说中文
SS1651906591158,CN,targetlanguage,能
SS1651906591158,CN,lang_sp,6
SS1651906591158,CN,lang_ud,5
SS1651906591158,CN,subjectiveses,7
SS1651906591158,CN,currentcollege,是
SS1651906591158,CN,selfeducation,四年/五年制大学本科学位
SS1651906591158,CN,stem_or_not,是
SS1651906591158,CN,which_regions,NA
SS1651906687128,CN,zipcode,1023
SS1651906687128,CN,resimobinum,3
SS1651906687128,CN,abroadexp,是
SS1651906687128,CN,overseaexpnum,没有国际经历
SS1651906687128,CN,firstlanguage,是
SS1651906687128,CN,monolingual,不，我只说中文
SS1651906687128,CN,targetlanguage,能
SS1651906687128,CN,lang_sp,6
SS1651906687128,CN,lang_ud,7
SS1651906687128,CN,subjectiveses,6
SS1651906687128,CN,currentcollege,是
SS1651906687128,CN,selfeducation,四年/五年制大学本科学位
SS1651906687128,CN,stem_or_not,否
SS1651906687128,CN,which_regions,其它
SS1651907106845,CN,zipcode,0300
SS1651907106845,CN,resimobinum,2
SS1651907106845,CN,abroadexp,否
SS1651907106845,CN,overseaexpnum,没有国际经历
SS1651907106845,CN,firstlanguage,是
SS1651907106845,CN,monolingual,不，我只说中文
SS1651907106845,CN,targetlanguage,能
SS1651907106845,CN,lang_sp,6
SS1651907106845,CN,lang_ud,4
SS1651907106845,CN,subjectiveses,3
SS1651907106845,CN,currentcollege,是
SS1651907106845,CN,selfeducation,四年/五年制大学本科学位
SS1651907106845,CN,stem_or_not,是
SS1651907106845,CN,which_regions,NA
SS1651910974793,CN,zipcode,7550
SS1651910974793,CN,resimobinum,3
SS1651910974793,CN,abroadexp,否
SS1651910974793,CN,overseaexpnum,没有国际经历
SS1651910974793,CN,firstlanguage,是
SS1651910974793,CN,monolingual,是，我是多语者
SS1651910974793,CN,targetlanguage,能
SS1651910974793,CN,lang_sp,2
SS1651910974793,CN,lang_ud,3
SS1651910974793,CN,subjectiveses,8
SS1651910974793,CN,currentcollege,否
SS1651910974793,CN,selfeducation,有过一些研究生经历
SS1651910974793,CN,stem_or_not,是
SS1651910974793,CN,which_regions,NA
SS1651912088419,CN,zipcode,4000
SS1651912088419,CN,resimobinum,2
SS1651912088419,CN,abroadexp,否
SS1651912088419,CN,overseaexpnum,没有国际经历
SS1651912088419,CN,firstlanguage,是
SS1651912088419,CN,monolingual,是，我是多语者
SS1651912088419,CN,targetlanguage,能
SS1651912088419,CN,lang_sp,5
SS1651912088419,CN,lang_ud,7
SS1651912088419,CN,subjectiveses,4
SS1651912088419,CN,currentcollege,是
SS1651912088419,CN,selfeducation,四年/五年制大学本科学位
SS1651912088419,CN,stem_or_not,是
SS1651912088419,CN,which_regions,NA
SS1651915236922,CN,zipcode,
SS1651915236922,CN,resimobinum,3
SS1651915236922,CN,abroadexp,否
SS1651915236922,CN,overseaexpnum,没有国际经历
SS1651915236922,CN,firstlanguage,是
SS1651915236922,CN,monolingual,不，我只说中文
SS1651915236922,CN,targetlanguage,能
SS1651915236922,CN,lang_sp,4
SS1651915236922,CN,lang_ud,4
SS1651915236922,CN,subjectiveses,5
SS1651915236922,CN,currentcollege,是
SS1651915236922,CN,selfeducation,四年/五年制大学本科学位
SS1651915236922,CN,stem_or_not,是
SS1651915236922,CN,which_regions,NA
SS1651916837690,CN,zipcode,832000
SS1651916837690,CN,resimobinum,3
SS1651916837690,CN,abroadexp,否
SS1651916837690,CN,overseaexpnum,没有国际经历
SS1651916837690,CN,firstlanguage,是
SS1651916837690,CN,monolingual,不，我只说中文
SS1651916837690,CN,targetlanguage,能
SS1651916837690,CN,lang_sp,6
SS1651916837690,CN,lang_ud,7
SS1651916837690,CN,subjectiveses,1
SS1651916837690,CN,currentcollege,是
SS1651916837690,CN,selfeducation,大专学历
SS1651916837690,CN,stem_or_not,是
SS1651916837690,CN,which_regions,NA
SS1651916886491,CN,zipcode,273100
SS1651916886491,CN,resimobinum,3
SS1651916886491,CN,abroadexp,否
SS1651916886491,CN,overseaexpnum,没有国际经历
SS1651916886491,CN,firstlanguage,是
SS1651916886491,CN,monolingual,不，我只说中文
SS1651916886491,CN,targetlanguage,能
SS1651916886491,CN,lang_sp,2
SS1651916886491,CN,lang_ud,3
SS1651916886491,CN,subjectiveses,2
SS1651916886491,CN,currentcollege,是
SS1651916886491,CN,selfeducation,四年/五年制大学本科学位
SS1651916886491,CN,stem_or_not,否
SS1651916886491,CN,which_regions,NA
SS1651918483229,CN,zipcode,6100
SS1651918483229,CN,resimobinum,10
SS1651918483229,CN,abroadexp,否
SS1651918483229,CN,overseaexpnum,没有国际经历
SS1651918483229,CN,firstlanguage,是
SS1651918483229,CN,monolingual,是，我是多语者
SS1651918483229,CN,targetlanguage,能
SS1651918483229,CN,lang_sp,5
SS1651918483229,CN,lang_ud,5
SS1651918483229,CN,subjectiveses,4
SS1651918483229,CN,currentcollege,是
SS1651918483229,CN,selfeducation,四年/五年制大学本科学位
SS1651918483229,CN,stem_or_not,是
SS1651918483229,CN,which_regions,NA
SS1651919285907,CN,zipcode,0670
SS1651919285907,CN,resimobinum,3
SS1651919285907,CN,abroadexp,否
SS1651919285907,CN,overseaexpnum,一段国际经历
SS1651919285907,CN,firstlanguage,是
SS1651919285907,CN,monolingual,不，我只说中文
SS1651919285907,CN,targetlanguage,能
SS1651919285907,CN,lang_sp,2
SS1651919285907,CN,lang_ud,4
SS1651919285907,CN,subjectiveses,5
SS1651919285907,CN,currentcollege,否
SS1651919285907,CN,selfeducation,有过一些研究生经历
SS1651919285907,CN,stem_or_not,否
SS1651919285907,CN,which_regions,NA
SS1651921503296,CN,zipcode,1000
SS1651921503296,CN,resimobinum,3
SS1651921503296,CN,abroadexp,否
SS1651921503296,CN,overseaexpnum,没有国际经历
SS1651921503296,CN,firstlanguage,是
SS1651921503296,CN,monolingual,不，我只说中文
SS1651921503296,CN,targetlanguage,能
SS1651921503296,CN,lang_sp,5
SS1651921503296,CN,lang_ud,7
SS1651921503296,CN,subjectiveses,4
SS1651921503296,CN,currentcollege,是
SS1651921503296,CN,selfeducation,四年/五年制大学本科学位
SS1651921503296,CN,stem_or_not,是
SS1651921503296,CN,which_regions,NA
SS1651922816094,CN,zipcode,5240
SS1651922816094,CN,resimobinum,2
SS1651922816094,CN,abroadexp,否
SS1651922816094,CN,overseaexpnum,没有国际经历
SS1651922816094,CN,firstlanguage,是
SS1651922816094,CN,monolingual,是，我是多语者
SS1651922816094,CN,targetlanguage,能
SS1651922816094,CN,lang_sp,5
SS1651922816094,CN,lang_ud,4
SS1651922816094,CN,subjectiveses,5
SS1651922816094,CN,currentcollege,是
SS1651922816094,CN,selfeducation,四年/五年制大学本科学位
SS1651922816094,CN,stem_or_not,是
SS1651922816094,CN,which_regions,NA
SS1651924494966,CN,zipcode,1000
SS1651924494966,CN,resimobinum,8
SS1651924494966,CN,abroadexp,否
SS1651924494966,CN,overseaexpnum,没有国际经历
SS1651924494966,CN,firstlanguage,是
SS1651924494966,CN,monolingual,不，我只说中文
SS1651924494966,CN,targetlanguage,能
SS1651924494966,CN,lang_sp,6
SS1651924494966,CN,lang_ud,6
SS1651924494966,CN,subjectiveses,5
SS1651924494966,CN,currentcollege,否
SS1651924494966,CN,selfeducation,有过一些研究生经历
SS1651924494966,CN,stem_or_not,是
SS1651924494966,CN,which_regions,NA
SS1651926576151,CN,zipcode,3622
SS1651926576151,CN,resimobinum,3
SS1651926576151,CN,abroadexp,否
SS1651926576151,CN,overseaexpnum,没有国际经历
SS1651926576151,CN,firstlanguage,是
SS1651926576151,CN,monolingual,是，我是多语者
SS1651926576151,CN,targetlanguage,能
SS1651926576151,CN,lang_sp,7
SS1651926576151,CN,lang_ud,6
SS1651926576151,CN,subjectiveses,6
SS1651926576151,CN,currentcollege,是
SS1651926576151,CN,selfeducation,四年/五年制大学本科学位
SS1651926576151,CN,stem_or_not,否
SS1651926576151,CN,which_regions,NA
SS1651926856493,CN,zipcode,0710
SS1651926856493,CN,resimobinum,4
SS1651926856493,CN,abroadexp,否
SS1651926856493,CN,overseaexpnum,一段国际经历
SS1651926856493,CN,firstlanguage,是
SS1651926856493,CN,monolingual,不，我只说中文
SS1651926856493,CN,targetlanguage,能
SS1651926856493,CN,lang_sp,4
SS1651926856493,CN,lang_ud,4
SS1651926856493,CN,subjectiveses,5
SS1651926856493,CN,currentcollege,是
SS1651926856493,CN,selfeducation,四年/五年制大学本科学位
SS1651926856493,CN,stem_or_not,是
SS1651926856493,CN,which_regions,NA
SS1651928385240,CN,zipcode,0300
SS1651928385240,CN,resimobinum,4
SS1651928385240,CN,abroadexp,否
SS1651928385240,CN,overseaexpnum,没有国际经历
SS1651928385240,CN,firstlanguage,是
SS1651928385240,CN,monolingual,不，我只说中文
SS1651928385240,CN,targetlanguage,能
SS1651928385240,CN,lang_sp,2
SS1651928385240,CN,lang_ud,1
SS1651928385240,CN,subjectiveses,4
SS1651928385240,CN,currentcollege,是
SS1651928385240,CN,selfeducation,四年/五年制大学本科学位
SS1651928385240,CN,stem_or_not,否
SS1651928385240,CN,which_regions,NA
SS1651932416698,CN,zipcode,4100
SS1651932416698,CN,resimobinum,3
SS1651932416698,CN,abroadexp,否
SS1651932416698,CN,overseaexpnum,六段或更多国际经历
SS1651932416698,CN,firstlanguage,是
SS1651932416698,CN,monolingual,是，我是多语者
SS1651932416698,CN,targetlanguage,能
SS1651932416698,CN,lang_sp,7
SS1651932416698,CN,lang_ud,6
SS1651932416698,CN,subjectiveses,6
SS1651932416698,CN,currentcollege,是
SS1651932416698,CN,selfeducation,四年/五年制大学本科学位
SS1651932416698,CN,stem_or_not,是
SS1651932416698,CN,which_regions,NA
SS1651934015946,CN,zipcode,3230
SS1651934015946,CN,resimobinum,4
SS1651934015946,CN,abroadexp,否
SS1651934015946,CN,overseaexpnum,没有国际经历
SS1651934015946,CN,firstlanguage,是
SS1651934015946,CN,monolingual,不，我只说中文
SS1651934015946,CN,targetlanguage,能
SS1651934015946,CN,lang_sp,3
SS1651934015946,CN,lang_ud,3
SS1651934015946,CN,subjectiveses,5
SS1651934015946,CN,currentcollege,否
SS1651934015946,CN,selfeducation,有过一些研究生经历
SS1651934015946,CN,stem_or_not,是
SS1651934015946,CN,which_regions,NA
SS1651544690789,CN,country_born,是
SS1651544690789,CN,current_in,是
SS1651544690789,CN,state_grewup,陕西
SS1651544913549,CN,country_born,是
SS1651544913549,CN,current_in,是
SS1651544913549,CN,state_grewup,山西
SS1651544929438,CN,country_born,否
SS1651544929438,CN,current_in,否
SS1651544929438,CN,state_grewup,河南
SS1651545081461,CN,country_born,是
SS1651545081461,CN,current_in,是
SS1651545081461,CN,state_grewup,新疆
SS1651545105150,CN,country_born,是
SS1651545105150,CN,current_in,是
SS1651545105150,CN,state_grewup,山东
SS1651545107281,CN,country_born,是
SS1651545107281,CN,current_in,是
SS1651545107281,CN,state_grewup,广东
SS1651545123067,CN,country_born,否
SS1651545123067,CN,current_in,否
SS1651545123067,CN,state_grewup,湖南
SS1651545188145,CN,country_born,是
SS1651545188145,CN,current_in,是
SS1651545188145,CN,state_grewup,河南
SS1651545279588,CN,country_born,是
SS1651545279588,CN,current_in,是
SS1651545279588,CN,state_grewup,湖南
SS1651545285513,CN,country_born,否
SS1651545285513,CN,current_in,否
SS1651545285513,CN,state_grewup,上海
SS1651545357097,CN,country_born,是
SS1651545357097,CN,current_in,是
SS1651545357097,CN,state_grewup,山东
SS1651545751233,CN,country_born,是
SS1651545751233,CN,current_in,是
SS1651545751233,CN,state_grewup,云南
SS1651546122639,CN,country_born,是
SS1651546122639,CN,current_in,是
SS1651546122639,CN,state_grewup,贵州
