subject,culture,prompt,response,correct,coder
SS1651907106845,CN,Description17,蓝色上面的草垛数量,1,
SS1651910974793,CN,Description17,蓝色车上的草垛数量不同,1,
SS1651912088419,CN,Description17,稻草的多少,1,
SS1651915236922,CN,Description17,紫色车后方载着的草垛数量不一样，一个多，一个少。,1,
SS1651916837690,CN,Description17,未知,0,
SS1651916886491,CN,Description17,草,1,
SS1651918483229,CN,Description17,车里稻草的量,1,
SS1651919285907,CN,Description17,蓝车草垛高度,1,
SS1651921503296,CN,Description17,蓝车稻草数量变化,1,
SS1651922816094,CN,Description17,蓝色车上的草垛高度改变,1,
SS1651924494966,CN,Description17,蓝色车上草垛高度不同,1,
SS1651926576151,CN,Description17,稻草多了一层,1,
SS1651926856493,CN,Description17,左侧紫色车后方载着的草垛数量不一样。,1,
SS1651928385240,CN,Description17,未知,0,
SS1651932416698,CN,Description17,蓝色车子草堆的高低变化,1,
SS1651934015946,CN,Description17,蓝色车的草堆更高,1,
SS1651544690789,CN,Description18,船上的数字,1,
SS1651544824620,CN,Description18,船的编号变化,1,
SS1651544913549,CN,Description18,有没有50——001涂鸦,1,
SS1651545081461,CN,Description18,橙色的大船身上的编号,1,
SS1651545107281,CN,Description18,船上有数字代号,1,
SS1651545123067,CN,Description18,船的编号有无,1,
SS1651545188145,CN,Description18,船的序号,1,
SS1651545279588,CN,Description18,轮船有无编号,1,
SS1651545285513,CN,Description18,船上标识一个有一个没有,1,
SS1651545357097,CN,Description18,50-001,1,
SS1651545751233,CN,Description18,前方船体的字,1,
SS1651546122639,CN,Description18,最右边船上是否有数字,1,
SS1651546915326,CN,Description18,船上出现数字50-001,1,
SS1651547162777,CN,Description18,船轮上的数字,1,
SS1651548143005,CN,Description18,船的涂鸦,1,
SS1651552362039,CN,Description18,右下角的图标50001,1,
SS1651552795730,CN,Description18,涂鸦,1,
SS1651552837542,CN,Description18,轮船白色编号,1,
SS1651553474432,CN,Description18,船上数字,1,
SS1651553913160,CN,Description18,船身右边号50-001,1,
SS1651553969715,CN,Description18,船的编号出现和消失,1,
SS1651554145523,CN,Description18,船身编号,1,
SS1651554184228,CN,Description18,右下方500-1,1,
SS1651554284065,CN,Description18,前面轮船上的数字,1,
SS1651554809980,CN,Description18,右下角没了数字,1,
SS1651559729763,CN,Description18,船图案,1,
SS1651560025455,CN,Description18,船上是否有名字和数字,1,
SS1651561685665,CN,Description18,黑色船右下角一个有loge 一个没有loge,1,
SS1651562034956,CN,Description18,轮船数字,1,
SS1651562868228,CN,Description18,第二张船上没有数字,1,
SS1651564260438,CN,Description18,前面船的船身上的标号,1,
SS1651564308340,CN,Description18,涂鸦,1,
SS1651565828518,CN,Description18,船有无数字,1,
SS1651568252846,CN,Description18,50001，一个有，一个没,1,
SS1651568382617,CN,Description18,船号,1,
SS1651568918829,CN,Description18,最近的黑船前部船身是否有编号,1,
SS1651570752111,CN,Description18,右下50001,1,
SS1651571509239,CN,Description18,轮船底下的数字不同,1,
SS1651572914976,CN,Description18,一个轮船上有编号，一个没有,1,
SS1651576408487,CN,Description18,船头的50-100,1,
SS1651578940027,CN,Description18,船身是否有文字的区别,1,
SS1651579399729,CN,Description18,轮船白色字体一个有一个无,1,
SS1651582669897,CN,Description18,红色的船船号不同，一个有一个没有,1,
SS1651590333066,CN,Description18,50001船舷号不同,1,
SS1651620046254,CN,Description18,船上有无数字,1,
SS1651623308643,CN,Description18,船右下角的编号从无到有,1,
SS1651625504097,CN,Description18,少了编号,1,
SS1651629675682,CN,Description18,船上的50-001,1,
SS1651631038398,CN,Description18,轮船不一样,1,
SS1651631374290,CN,Description18,船头的编号不同。,1,
SS1651632269384,CN,Description18,涂鸦,1,
SS1651633449820,CN,Description18,轮船右下角多一排数字,1,
SS1651634088254,CN,Description18,船身的文字,1,
SS1651634616537,CN,Description18,船上的50-001,1,
SS1651634772197,CN,Description18,涂鸦,1,
SS1651636059839,CN,Description18,涂鸦,1,
SS1651637972613,CN,Description18,船上的编号,1,
SS1651642739005,CN,Description18,右下角有个数字没有,1,
SS1651644576691,CN,Description18,船上的数字,1,
SS1651645903803,CN,Description18,橘色船的标记数字有变化,1,
SS1651648364635,CN,Description18,船体上有没有500-100的数字,1,
SS1651649525276,CN,Description18,轮船上，一个写着50-001，一个没有写。,1,
SS1651652206023,CN,Description18,50-001,1,
SS1651652979760,CN,Description18,货轮的数字,1,
SS1651654468673,CN,Description18,轮船前头的数字编号,1,
SS1651654992618,CN,Description18,船上的字,1,
SS1651655612985,CN,Description18,船上的编号,1,
SS1651660777144,CN,Description18,50-001,1,
SS1651661370426,CN,Description18,50-001,1,
SS1651662575870,CN,Description18,船身字号,1,
SS1651663394470,CN,Description18,大船,1,
SS1651664105704,CN,Description18,船身一个有数字编号，一个没有,1,
SS1651665034176,CN,Description18,黄色轮船上的数字,1,
SS1651666650135,CN,Description18,船的编号,1,
SS1651669607417,CN,Description18,轮船上的装饰文字,1,
SS1651669856701,CN,Description18,右下角黑色轮船侧面的白色字符,1,
SS1651672824225,CN,Description18,船右下角的数字标记不同，一个没有5001,1,
SS1651674999028,CN,Description18,大船的编号,1,
SS1651675575564,CN,Description18,船体的数字一个有一个没有,1,
SS1651675739437,CN,Description18,船体白色标识有无,1,
SS1651682617757,CN,Description18,船上的图案不同,1,
SS1651705155608,CN,Description18,船的标志50-001,1,
SS1651713128281,CN,Description18,船舷编号,1,
SS1651721379726,CN,Description18,多了50-001,1,
SS1651724542208,CN,Description18,一张的船上右侧有字，50-001,1,
SS1651726203467,CN,Description18,船上有无编号,1,
SS1651727116955,CN,Description18,右侧船身数字,1,
SS1651727696486,CN,Description18,面前轮船身上的数字编号不同,1,
SS1651728177417,CN,Description18,船上是否有标记50-001,1,
SS1651729682124,CN,Description18,船上有没有50-001,1,
SS1651729792731,CN,Description18,右下角轮船船体一个有标志，一个无,1,
SS1651731235827,CN,Description18,未知,0,
SS1651732296508,CN,Description18,船上的字符不同,1,
SS1651734446265,CN,Description18,右下方船头的编号,1,
SS1651737005457,CN,Description18,船头的编号,1,
SS1651739183035,CN,Description18,红船的表面多了数字,1,
SS1651742060593,CN,Description18,船身是否有数字,1,
SS1651743246534,CN,Description18,50-001,1,
SS1651744829480,CN,Description18,50-001、无,1,
SS1651747335475,CN,Description18,船有无文字,1,
SS1651748703908,CN,Description18,是否有数字出现,1,
SS1651751338853,CN,Description18,船上的标签不同，有一种图片多了一行字。,1,
SS1651751579584,CN,Description18,橙色船身的字不一样,1,
SS1651761786814,CN,Description18,涂鸦,1,
SS1651762141455,CN,Description18,船有编号/船无编号,1,
SS1651763037034,CN,Description18,涂鸦,1,
SS1651764193629,CN,Description18,图案,1,
SS1651765169248,CN,Description18,轮船少了数字,1,
SS1651765894743,CN,Description18,轮船的船身数字有和没有,1,
SS1651765911820,CN,Description18,橘色加黑色的船上一个有字母，一个没有字母,1,
SS1651767555827,CN,Description18,船上一張图上有50-001  一张图上没有,1,
SS1651769304707,CN,Description18,50-001,1,
SS1651771465459,CN,Description18,下面那个船车身的编号,1,
SS1651783487150,CN,Description18,50-001,1,
SS1651798074227,CN,Description18,喷漆,1,
SS1651799596238,CN,Description18,轮船上的50-001,1,
SS1651802919199,CN,Description18,轮船右侧是否标有50-001,1,
SS1651804378273,CN,Description18,轮船上的数字,1,
SS1651804729362,CN,Description18,船身数字,1,
SS1651804768520,CN,Description18,轮船上的数字标识时有时无,1,
SS1651806183814,CN,Description18,轮船涂鸦编号,1,
SS1651807227958,CN,Description18,轮船上的编码,1,
SS1651807671427,CN,Description18,轮船身上的字母,1,
SS1651809674248,CN,Description18,船上的数字消失或出现,1,
SS1651810536901,CN,Description18,一个船头有数字50001，一个船头没有数字50001,1,
SS1651810766684,CN,Description18,船上的编号,1,
SS1651811217708,CN,Description18,船底一个有数字50-001，一个没有,1,
SS1651812084324,CN,Description18,轮船编号,1,
SS1651813057402,CN,Description18,船上的编号,1,
SS1651813633535,CN,Description18,船上数字编号不同,1,
SS1651818877028,CN,Description18,轮船船身字样,1,
SS1651821991579,CN,Description18,轮船身上的数字不同，一个有5001，一个没有。,1,
SS1651822926317,CN,Description18,有无50-001,1,
SS1651827681410,CN,Description18,船身的号码,1,
SS1651828791480,CN,Description18,50-001喷漆,1,
SS1651835352625,CN,Description18,轮船上面的数字,1,
SS1651837328638,CN,Description18,船体喷漆,1,
SS1651837445397,CN,Description18,涂鸦,1,
SS1651837683659,CN,Description18,船体上的字消失了,1,
SS1651839455332,CN,Description18,涂鸦,1,
SS1651840732818,CN,Description18,50-001,1,
SS1651840989750,CN,Description18,涂鸦,1,
SS1651842824466,CN,Description18,标识,1,
SS1651844131204,CN,Description18,轮船上的数字,1,
SS1651845522237,CN,Description18,50-001的有无,1,
SS1651845673245,CN,Description18,船表面的数字发生了变化,1,
SS1651847391324,CN,Description18,50-001,1,
SS1651849043017,CN,Description18,一个船身有数字，一个没有,1,
SS1651849550334,CN,Description18,游轮上的数字,1,
SS1651890985414,CN,Description18,轮船上的数字,1,
SS1651891187280,CN,Description18,红色轮船图标不同,1,
SS1651897042062,CN,Description18,蓝色轮船船身上的50-001消失,1,
SS1651901964830,CN,Description18,船上的数字,1,
SS1651905218784,CN,Description18,轮船的编号,1,
SS1651906129454,CN,Description18,船体身上的数字,1,
SS1651906591158,CN,Description18,船身,1,
SS1651906687128,CN,Description18,轮船体面上的标志,1,
SS1651907106845,CN,Description18,数字,1,
SS1651910974793,CN,Description18,右边船体上的字有无,1,
SS1651912088419,CN,Description18,船上的白色数字有无,1,
SS1651915236922,CN,Description18,渡轮的前方，一张图有50-001的编号，一张图没有。,1,
SS1651916837690,CN,Description18,未知,0,
SS1651916886491,CN,Description18,有无数字,1,
SS1651918483229,CN,Description18,50-001标签,1,
SS1651919285907,CN,Description18,游轮编号,1,
SS1651921503296,CN,Description18,船上50-001字样有无,1,
SS1651922816094,CN,Description18,船上的50-001标志有和无,1,
SS1651924494966,CN,Description18,船上数字的有无,1,
SS1651926576151,CN,Description18,船身的字母,1,
SS1651926856493,CN,Description18,渡轮的船头，一张图有50-001的编号，一张图没有。,1,
SS1651928385240,CN,Description18,轮船尾部的图案不同,1,
SS1651932416698,CN,Description18,轮船的数字的有无变化,1,
SS1651934015946,CN,Description18,黑色船右下角的标号不同,1,
SS1651544690789,CN,Description19,船,1,
SS1651544824620,CN,Description19,后面游艇的方位在变化,1,
SS1651544913549,CN,Description19,远处甲板,1,
SS1651545081461,CN,Description19,左边的船不一样,1,
SS1651545107281,CN,Description19,后面的船的外观形状不一样,1,
SS1651545123067,CN,Description19,后面船的位置不一样,1,
SS1651545188145,CN,Description19,后面轮船前进的举例,1,
SS1651545279588,CN,Description19,左边轮船的宽度,1,
SS1651545285513,CN,Description19,左边船前面不一样,1,
SS1651545357097,CN,Description19,后面船的位置,1,
SS1651545751233,CN,Description19,远处的船,1,
SS1651546122639,CN,Description19,靠左船的位置,1,
SS1651546915326,CN,Description19,后面的轮船位置和形态不一致,1,
SS1651547162777,CN,Description19,后方的轮船,1,
SS1651548143005,CN,Description19,船的甲板长度,1,
SS1651552362039,CN,Description19,小的白色的轮船位置变了,1,
SS1651552795730,CN,Description19,床的甲板位置,1,
SS1651552837542,CN,Description19,后面的船,1,
SS1651553474432,CN,Description19,后面船位置,1,
SS1651553913160,CN,Description19,左边船的位置,1,
SS1651553969715,CN,Description19,船的位置,1,
SS1651554145523,CN,Description19,后方邮轮位置,1,
SS1651554184228,CN,Description19,左侧游艇的位置,1,
SS1651554284065,CN,Description19,后面那个轮船的位置,1,
SS1651554809980,CN,Description19,后方轮船的位置,1,
SS1651559729763,CN,Description19,甲板,1,
SS1651560025455,CN,Description19,两船的位置距离,1,
SS1651561685665,CN,Description19,后面船左边一部分不同,1,
SS1651562034956,CN,Description19,小船的位置,1,
SS1651562868228,CN,Description19,船的大小不一样,1,
SS1651564260438,CN,Description19,较远的船,1,
SS1651564308340,CN,Description19,船,1,
SS1651565828518,CN,Description19,远处船的位置移动,1,
SS1651568252846,CN,Description19,远方轮船位置不一样,1,
SS1651568382617,CN,Description19,后面船的位置,1,
SS1651568918829,CN,Description19,后方游艇位置,1,
SS1651570752111,CN,Description19,远处游轮,1,
SS1651571509239,CN,Description19,小轮船有不同,1,
SS1651572914976,CN,Description19,后面轮船位置不一样,1,
SS1651576408487,CN,Description19,后面那个邮轮的位置,1,
SS1651578940027,CN,Description19,远处游艇位置不同,1,
SS1651579399729,CN,Description19,后面的船的位置不一样,1,
SS1651582669897,CN,Description19,左侧轮船位置不同,1,
SS1651590333066,CN,Description19,后面游艇的位置不同,1,
SS1651620046254,CN,Description19,左边轮船的位置,1,
SS1651623308643,CN,Description19,左边的船位置变了,1,
SS1651625504097,CN,Description19,后面游轮的位置,1,
SS1651629675682,CN,Description19,小游艇的位置,1,
SS1651631038398,CN,Description19,轮船不一样,1,
SS1651631374290,CN,Description19,船的位置不同。,1,
SS1651632269384,CN,Description19,甲板长度,0,
SS1651633449820,CN,Description19,小的轮船船身长度不一样,1,
SS1651634088254,CN,Description19,后面轮船的位置,1,
SS1651634616537,CN,Description19,左后船的位置,1,
SS1651634772197,CN,Description19,甲板,0,
SS1651636059839,CN,Description19,甲板,0,
SS1651637972613,CN,Description19,轮船的未知,0,
SS1651642739005,CN,Description19,小船位置不同,1,
SS1651644576691,CN,Description19,远处轮船位置的不同 ,1,
SS1651645903803,CN,Description19,左上的船的变化位置不一样,1,
SS1651648364635,CN,Description19,后方船的形状，前面尖尖那里,0,
SS1651649525276,CN,Description19,照片后面的邮轮，一个更靠左，一个更靠右。,1,
SS1651652206023,CN,Description19,后面的船只位置,1,
SS1651652979760,CN,Description19,后边船的位置,1,
SS1651654468673,CN,Description19,后面船的位置变化,1,
SS1651654992618,CN,Description19,后面邮轮的位置,1,
SS1651655612985,CN,Description19,船的位置,1,
SS1651660777144,CN,Description19,轮船位置不对,1,
SS1651661370426,CN,Description19,小游轮的位置,1,
SS1651662575870,CN,Description19,小船的位置,1,
SS1651663394470,CN,Description19,远处的白船的位置,1,
