subject,culture,trial_info,raw_response,response,coder
SS1651690711805,US,claymen1,"{""si_li_claymen_cc_1"":""Hidden treasures\n""}",1,NA
SS1651690714289,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690719363,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690719510,US,claymen1,"{""si_li_claymen_cc_1"":""Don found clay-men statues.""}",1,NA
SS1651690723933,US,claymen1,"{""si_li_claymen_cc_1"":""The upper halves of some claymen""}",1,NA
SS1651690727662,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen""}",1,NA
SS1651690727759,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690729593,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651690730467,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690731537,US,claymen1,"{""si_li_claymen_cc_1"":""The clay man figures.""}",1,NA
SS1651690732177,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690735020,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651690735532,US,claymen1,"{""si_li_claymen_cc_1"":""CLAY FIGURES""}",1,NA
SS1651690737808,US,claymen1,"{""si_li_claymen_cc_1"":""He found the clayman.\n""}",1,NA
SS1651690740366,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen. ""}",1,NA
SS1651690741486,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen, hidden treasures.""}",1,NA
SS1651690741942,US,claymen1,"{""si_li_claymen_cc_1"":""several clayman""}",1,NA
SS1651690743939,US,claymen1,"{""si_li_claymen_cc_1"":""Several clay men half buried.""}",1,NA
SS1651690748106,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651690758188,US,claymen1,"{""si_li_claymen_cc_1"":""the upper halves of several claymen""}",1,NA
SS1651690762770,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651690768899,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651690793463,US,claymen1,"{""si_li_claymen_cc_1"":""clayman looking like hidden treasures""}",1,NA
SS1651690802568,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of claymen.""}",1,NA
SS1651690810190,US,claymen1,"{""si_li_claymen_cc_1"":""upper halves of claymen""}",1,NA
SS1651690858692,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651690873357,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen that looked like buried treasures. ""}",1,NA
SS1651690892118,US,claymen1,"{""si_li_claymen_cc_1"":""He found several claymen which looked like treasures.""}",1,NA
SS1651690898679,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of the several claymen.""}",1,NA
SS1651690926515,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651690932141,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen.""}",1,NA
SS1651690949027,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen""}",1,NA
SS1651691043519,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651691175620,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651691207769,US,claymen1,"{""si_li_claymen_cc_1"":""The upper part of several claymen.""}",1,NA
SS1651691673018,US,claymen1,"{""si_li_claymen_cc_1"":""The claymen""}",1,NA
SS1651692016531,US,claymen1,"{""si_li_claymen_cc_1"":""The tops of several claymen""}",1,NA
SS1651692160397,US,claymen1,"{""si_li_claymen_cc_1"":""He did not find water\n""}",1,NA
SS1651694070275,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651697396411,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868487521,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651868699067,US,claymen1,"{""si_li_claymen_cc_1"":""He found claymen.""}",1,NA
SS1651868701012,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868705438,US,claymen1,"{""si_li_claymen_cc_1"":""Claymens.""}",1,NA
SS1651868707186,US,claymen1,"{""si_li_claymen_cc_1"":""Don found claymen in the hole.""}",1,NA
SS1651868708760,US,claymen1,"{""si_li_claymen_cc_1"":""several clay men""}",1,NA
SS1651868710355,US,claymen1,"{""si_li_claymen_cc_1"":""several clay men""}",1,NA
SS1651868712524,US,claymen1,"{""si_li_claymen_cc_1"":""Hidden treasure.""}",1,NA
SS1651868713554,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868714312,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen. The upper half of the claymen,""}",1,NA
SS1651868714404,US,claymen1,"{""si_li_claymen_cc_1"":""He found the top of the claymen in the hole.""}",1,NA
SS1651868716048,US,claymen1,"{""si_li_claymen_cc_1"":""Upper halves of three clay men""}",1,NA
SS1651868717843,US,claymen1,"{""si_li_claymen_cc_1"":""Hidden treasures.""}",0,NA
SS1651868718682,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868720723,US,claymen1,"{""si_li_claymen_cc_1"":""Don found claymen ""}",1,NA
SS1651868725160,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868731784,US,claymen1,"{""si_li_claymen_cc_1"":""unknown""}",0,NA
SS1651868736601,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651868738305,US,claymen1,"{""si_li_claymen_cc_1"":""Clay statues.""}",1,NA
SS1651868744832,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen or clay statues""}",1,NA
SS1651868744957,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868745180,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868745703,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen.""}",1,NA
SS1651868751261,US,claymen1,"{""si_li_claymen_cc_1"":""upper half of several claymen""}",1,NA
SS1651868754302,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651868755995,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen.""}",1,NA
SS1651868756130,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651868757005,US,claymen1,"{""si_li_claymen_cc_1"":""claymen  figures""}",1,NA
SS1651868761529,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868767690,US,claymen1,"{""si_li_claymen_cc_1"":""several half-buried figures that felt like finding hidden treasure""}",1,NA
SS1651868773205,US,claymen1,"{""si_li_claymen_cc_1"":""He saw hidden treasures.""}",1,NA
SS1651868778604,US,claymen1,"{""si_li_claymen_cc_1"":""Don found the upper half of Claymen which he thought was treasure""}",1,NA
SS1651868779378,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868780067,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868782330,US,claymen1,"{""si_li_claymen_cc_1"":""Clay men""}",1,NA
SS1651868783532,US,claymen1,"{""si_li_claymen_cc_1"":""claymen\n""}",1,NA
SS1651868784777,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of many claymen.""}",1,NA
SS1651868788340,US,claymen1,"{""si_li_claymen_cc_1"":""clayman""}",1,NA
SS1651868788402,US,claymen1,"{""si_li_claymen_cc_1"":""Little clay men""}",1,NA
SS1651868793732,US,claymen1,"{""si_li_claymen_cc_1"":""Clay men.""}",1,NA
SS1651868796147,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868796810,US,claymen1,"{""si_li_claymen_cc_1"":""The top half of several claymen""}",1,NA
SS1651868799606,US,claymen1,"{""si_li_claymen_cc_1"":""headsmen and treasues""}",1,NA
SS1651868800189,US,claymen1,"{""si_li_claymen_cc_1"":""Clayman statues""}",1,NA
SS1651868802451,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868810933,US,claymen1,"{""si_li_claymen_cc_1"":""a clayman\n""}",1,NA
SS1651868811761,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868811860,US,claymen1,"{""si_li_claymen_cc_1"":""Claymens that seemed to be a treasure\n""}",1,NA
SS1651868812123,US,claymen1,"{""si_li_claymen_cc_1"":""the claymen""}",1,NA
SS1651868816028,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651868817160,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868817171,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651868820237,US,claymen1,"{""si_li_claymen_cc_1"":""claymen\n""}",1,NA
SS1651868826063,US,claymen1,"{""si_li_claymen_cc_1"":""Clayman""}",1,NA
SS1651868827795,US,claymen1,"{""si_li_claymen_cc_1"":""It would be several claymen that looked like hidden treasure.""}",1,NA
SS1651868828049,US,claymen1,"{""si_li_claymen_cc_1"":""The claymen.""}",1,NA
SS1651868830966,US,claymen1,"{""si_li_claymen_cc_1"":""clayheads""}",1,NA
SS1651868834466,US,claymen1,"{""si_li_claymen_cc_1"":""claymen statues""}",1,NA
SS1651868836129,US,claymen1,"{""si_li_claymen_cc_1"":""treasure""}",0,NA
SS1651868837282,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868839147,US,claymen1,"{""si_li_claymen_cc_1"":""Clayman ""}",1,NA
SS1651868839906,US,claymen1,"{""si_li_claymen_cc_1"":""clay men""}",1,NA
SS1651868840289,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen.""}",1,NA
SS1651868840790,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen that looked like buried treasure""}",1,NA
SS1651868850581,US,claymen1,"{""si_li_claymen_cc_1"":""buried clay men""}",1,NA
SS1651868852345,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651868868975,US,claymen1,"{""si_li_claymen_cc_1"":""Hidden claymen ""}",1,NA
SS1651868873914,US,claymen1,"{""si_li_claymen_cc_1"":""claymen ""}",1,NA
SS1651868876318,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651868901145,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651868924360,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651868966456,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651869014963,US,claymen1,"{""si_li_claymen_cc_1"":""A handful of claymen""}",1,NA
SS1651869017878,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651869021473,US,claymen1,"{""si_li_claymen_cc_1"":""several clay men ""}",1,NA
SS1651869024622,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen.""}",1,NA
SS1651869038791,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen.""}",1,NA
SS1651869076619,US,claymen1,"{""si_li_claymen_cc_1"":""Hidden treasure of statues""}",1,NA
SS1651869096666,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651869107778,US,claymen1,"{""si_li_claymen_cc_1"":""several claymen""}",1,NA
SS1651869115143,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen.""}",1,NA
SS1651869117517,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651869119140,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen.""}",1,NA
SS1651869128913,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651869192697,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651869198002,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651869512955,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen""}",1,NA
SS1651869609511,US,claymen1,"{""si_li_claymen_cc_1"":""Multiple claymen.""}",1,NA
SS1651869808693,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651869849200,US,claymen1,"{""si_li_claymen_cc_1"":""Several claymen""}",1,NA
SS1651870014949,US,claymen1,"{""si_li_claymen_cc_1"":""Several men modeled in clay""}",1,NA
SS1651870238624,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651870376242,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen""}",1,NA
SS1651870443746,US,claymen1,"{""si_li_claymen_cc_1"":""some claymen""}",1,NA
SS1651871550730,US,claymen1,"{""si_li_claymen_cc_1"":""claymen""}",1,NA
SS1651871841115,US,claymen1,"{""si_li_claymen_cc_1"":""the upper half of several claymen""}",1,NA
SS1651871889261,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of several claymen""}",1,NA
SS1651872480719,US,claymen1,"{""si_li_claymen_cc_1"":""He found the upper half of claymen that looked like treasures.""}",1,NA
SS1651873332890,US,claymen1,"{""si_li_claymen_cc_1"":""clayman""}",1,NA
SS1651873359386,US,claymen1,"{""si_li_claymen_cc_1"":""The upper half of claymen""}",1,NA
SS1651878926426,US,claymen1,"{""si_li_claymen_cc_1"":""Claymen, that looked like hidden treasures.""}",1,NA
SS1651878928252,US,claymen1,"{""si_li_claymen_cc_1"":""clay statues of men""}",1,NA
SS1651616817210,US,claymen2,"{""si_li_claymen_cc_2"":""dig them all out""}",1,NA
SS1651616819170,US,claymen2,"{""si_li_claymen_cc_2"":""Dug all the claymen out together""}",1,NA
SS1651616821119,US,claymen2,"{""si_li_claymen_cc_2"":""dug out the claymen""}",1,NA
SS1651616823657,US,claymen2,"{""si_li_claymen_cc_2"":""They helped Peter and Alvin dig up all the claymen.""}",1,NA
SS1651616824013,US,claymen2,"{""si_li_claymen_cc_2"":""dug all the claymen out from hole""}",1,NA
SS1651616827589,US,claymen2,"{""si_li_claymen_cc_2"":""The town's people gave up because it was so mind numbingly stupid""}",1,NA
SS1651616829561,US,claymen2,"{""si_li_claymen_cc_2"":""dig the claymen out of the ground""}",1,NA
SS1651616834023,US,claymen2,"{""si_li_claymen_cc_2"":""worked together to dig out all the claymen""}",1,NA
SS1651616835091,US,claymen2,"{""si_li_claymen_cc_2"":""They helped dig all claymen out""}",1,NA
SS1651616837719,US,claymen2,"{""si_li_claymen_cc_2"":""Help dig out the claymen.""}",1,NA
SS1651616838947,US,claymen2,"{""si_li_claymen_cc_2"":""Dug up all the claymen""}",1,NA
SS1651616839031,US,claymen2,"{""si_li_claymen_cc_2"":""work together to dig""}",1,NA
SS1651616839120,US,claymen2,"{""si_li_claymen_cc_2"":""dug the claymen out""}",1,NA
SS1651616839551,US,claymen2,"{""si_li_claymen_cc_2"":""Dug out the claymen""}",1,NA
SS1651616839622,US,claymen2,"{""si_li_claymen_cc_2"":""they thought Peter found the claymen""}",1,NA
SS1651616840889,US,claymen2,"{""si_li_claymen_cc_2"":""Dug all the claymen out of the ground.""}",1,NA
SS1651616841722,US,claymen2,"{""si_li_claymen_cc_2"":""Dug the claymen out of the hole.""}",1,NA
SS1651616841972,US,claymen2,"{""si_li_claymen_cc_2"":""helped dig the claymen out""}",1,NA
SS1651616843053,US,claymen2,"{""si_li_claymen_cc_2"":""Dug more claymen out of the ground""}",1,NA
SS1651616844450,US,claymen2,"{""si_li_claymen_cc_2"":""Dug out the claymen""}",1,NA
SS1651616844684,US,claymen2,"{""si_li_claymen_cc_2"":""dug the claymen out""}",1,NA
SS1651616844911,US,claymen2,"{""si_li_claymen_cc_2"":""They came and dug up the claymen.""}",1,NA
SS1651616846951,US,claymen2,"{""si_li_claymen_cc_2"":""dug the clayman out""}",1,NA
SS1651616850845,US,claymen2,"{""si_li_claymen_cc_2"":""They dug all the claymen out from the ground""}",1,NA
SS1651616854167,US,claymen2,"{""si_li_claymen_cc_2"":""all came to see the dug out claymen""}",1,NA
SS1651616854402,US,claymen2,"{""si_li_claymen_cc_2"":""Helped dig all the claymen out.""}",1,NA
SS1651616857792,US,claymen2,"{""si_li_claymen_cc_2"":""Help pully the Clayman out ""}",1,NA
SS1651616858489,US,claymen2,"{""si_li_claymen_cc_2"":""dug out the claymen""}",1,NA
SS1651616858633,US,claymen2,"{""si_li_claymen_cc_2"":""worked togather to dig the claymen out.""}",1,NA
SS1651616860080,US,claymen2,"{""si_li_claymen_cc_2"":""They collectively dug out the claymen when told about their discovery""}",1,NA
SS1651616860708,US,claymen2,"{""si_li_claymen_cc_2"":""News spread quickly and they came to see.""}",1,NA
SS1651616861128,US,claymen2,"{""si_li_claymen_cc_2"":""help find more clayman""}",1,NA
SS1651616861546,US,claymen2,"{""si_li_claymen_cc_2"":""worked together and dug all of the claymen out""}",1,NA
SS1651616863114,US,claymen2,"{""si_li_claymen_cc_2"":""Dug up all the claymen""}",1,NA
SS1651616863145,US,claymen2,"{""si_li_claymen_cc_2"":""Dig up all of the claymen""}",1,NA
SS1651616876627,US,claymen2,"{""si_li_claymen_cc_2"":""dug all the claymen out""}",1,NA
SS1651616909217,US,claymen2,"{""si_li_claymen_cc_2"":""dig out the claymen""}",1,NA
SS1651616969092,US,claymen2,"{""si_li_claymen_cc_2"":""dug out the claymen\n""}",1,NA
SS1651616982939,US,claymen2,"{""si_li_claymen_cc_2"":""They worked together to dig the claymen out.""}",1,NA
SS1651617013503,US,claymen2,"{""si_li_claymen_cc_2"":""dug out the clay men""}",1,NA
SS1651617033971,US,claymen2,"{""si_li_claymen_cc_2"":""get all the men out of clay""}",1,NA
SS1651617071100,US,claymen2,"{""si_li_claymen_cc_2"":""Went out to see the statues""}",1,NA
SS1651617143573,US,claymen2,"{""si_li_claymen_cc_2"":""Dug all the claymen out""}",1,NA
SS1651617282312,US,claymen2,"{""si_li_claymen_cc_2"":""The worked together and dug the claymen out.""}",1,NA
SS1651617310480,US,claymen2,"{""si_li_claymen_cc_2"":""Came and dug up claymen""}",1,NA
SS1651624230659,US,claymen2,"{""si_li_claymen_cc_2"":""worked together and dug out all the claymen""}",1,NA
SS1651678198123,US,claymen2,"{""si_li_claymen_cc_2"":""Gather to learn about the claymen""}",1,NA
SS1651678202019,US,claymen2,"{""si_li_claymen_cc_2"":""Work together and dig all the Claymen out from the dirt""}",1,NA
SS1651678206055,US,claymen2,"{""si_li_claymen_cc_2"":""worked together and dug all the claymen out""}",1,NA
SS1651678216185,US,claymen2,"{""si_li_claymen_cc_2"":""They dug the claymen out ""}",1,NA
SS1651678216437,US,claymen2,"{""si_li_claymen_cc_2"":""decided what to do with the claymen""}",1,NA
SS1651678218891,US,claymen2,"{""si_li_claymen_cc_2"":""banded together and dug the clay men out ""}",1,NA
SS1651678220434,US,claymen2,"{""si_li_claymen_cc_2"":""dug the claymen out""}",1,NA
SS1651678221331,US,claymen2,"{""si_li_claymen_cc_2"":""they dug out the claymen.""}",1,NA
SS1651678224995,US,claymen2,"{""si_li_claymen_cc_2"":""they dug the claymen out""}",1,NA
SS1651678226524,US,claymen2,"{""si_li_claymen_cc_2"":""dug all claymen out""}",1,NA
SS1651678227696,US,claymen2,"{""si_li_claymen_cc_2"":""Dug the claymen out ""}",1,NA
SS1651678229872,US,claymen2,"{""si_li_claymen_cc_2"":""to dig the claymen out""}",1,NA
SS1651678232565,US,claymen2,"{""si_li_claymen_cc_2"":""Dug all the claymen out""}",1,NA
SS1651678239759,US,claymen2,"{""si_li_claymen_cc_2"":""They came and dug the claymen out.""}",1,NA
SS1651678242246,US,claymen2,"{""si_li_claymen_cc_2"":""They looked at the claymen""}",1,NA
SS1651678243882,US,claymen2,"{""si_li_claymen_cc_2"":""dug all the claymen out""}",1,NA
SS1651678244241,US,claymen2,"{""si_li_claymen_cc_2"":""They worked together and dug all the claymen out.""}",1,NA
SS1651678245327,US,claymen2,"{""si_li_claymen_cc_2"":""They came and helped to dig the claymen out""}",1,NA
SS1651678246113,US,claymen2,"{""si_li_claymen_cc_2"":""They worked together to dig out the claymen.""}",1,NA
SS1651678246330,US,claymen2,"{""si_li_claymen_cc_2"":""The people did the work and dug all the clay men out. ""}",1,NA
SS1651678248637,US,claymen2,"{""si_li_claymen_cc_2"":""Dug out all of the claymen""}",1,NA
SS1651678248989,US,claymen2,"{""si_li_claymen_cc_2"":""Worked together and dug up the other claymen""}",1,NA
SS1651678249603,US,claymen2,"{""si_li_claymen_cc_2"":""Dig the claymen out.""}",1,NA
SS1651678250397,US,claymen2,"{""si_li_claymen_cc_2"":""helped dig out all the claymen""}",1,NA
SS1651678252363,US,claymen2,"{""si_li_claymen_cc_2"":""Worked together and dug all the claymen out.""}",1,NA
SS1651678252935,US,claymen2,"{""si_li_claymen_cc_2"":""dug the claymen out of the hole""}",1,NA
SS1651678253736,US,claymen2,"{""si_li_claymen_cc_2"":""they came and dug all the claymen out that he found""}",1,NA
SS1651678256204,US,claymen2,"{""si_li_claymen_cc_2"":""they called the media""}",1,NA
SS1651678257395,US,claymen2,"{""si_li_claymen_cc_2"":""Worked together to dig the claymen out.""}",1,NA
SS1651678258791,US,claymen2,"{""si_li_claymen_cc_2"":""They worked together to dig all the claymen out of the ground.""}",1,NA
SS1651678259296,US,claymen2,"{""si_li_claymen_cc_2"":""Helped dig all of the claymen out from the hole.""}",1,NA
SS1651678260164,US,claymen2,"{""si_li_claymen_cc_2"":""Came to the hole""}",1,NA
SS1651678260331,US,claymen2,"{""si_li_claymen_cc_2"":""They helped dig the claymen out of the hole.""}",1,NA
SS1651678260663,US,claymen2,"{""si_li_claymen_cc_2"":""Dug the claymen out""}",1,NA
SS1651678261063,US,claymen2,"{""si_li_claymen_cc_2"":""dug the claymen out""}",1,NA
